repo_name,repo_url,bo_file_path,Translation Segment Pairs,Tibetan Title,en_file_path,English Title
TM5DD4_LH,https://github.com/MonlamAI/TM5DD4_LH,TM5DD4_LH-bo.txt,13,ཀ་རྩོམ་གྱི་ཞལ་གདམས།,TM5DD4_LH-en.txt,Advice in Abecedarian Form
TM5ZJ5_LH,https://github.com/MonlamAI/TM5ZJ5_LH,bo.txt,9,གེ་སར་རླུང་རྟའི་གསོལ་བསྡུས་,en.txt,Brief Gesar Windhorse Invocation
TM5LJ8_LH,https://github.com/MonlamAI/TM5LJ8_LH,TM5LJ8_LH-bo.txt,11,ཚད་མ་རྣམ་འགྲེལ་གྱི་སྤར་བྱང་སྨོན་ཚིག,TM5LJ8_LH-en.txt,Benedictory Verses for Pramāṇavārttika
TM5XHI_LH,https://github.com/MonlamAI/TM5XHI_LH,bo.txt,45,དགེ་ལྡན་ལུགས་བཟང་རྒྱས་པའི་སྨོན་ལམ་འགྲུབ་པའི་བདེན་ཚིག་,en.txt,Words of Truth An Aspiration for the Spread of the Noble Gendenpa Tradition
TM55QM_LH,https://github.com/MonlamAI/TM55QM_LH,bo.txt,30,ཚེ་དཔག་མེད་ཀྱི་གཟུངས།,en.txt,The Dhāraṇī of Amitāyus
TM5VL5_LH,https://github.com/MonlamAI/TM5VL5_LH,TM5VL5_LH-bo.txt,44,ཐུགས་རྗེ་ཆེན་པོ་སྡུག་བསྔལ་རང་གྲོལ་གྱི་བསྙེན་པ་བྱ་ཚུལ།,TM5VL5_LH-en.txt,Recitation Manual for the Natural Liberation of Suffering
TM5DJ4_LH,https://github.com/MonlamAI/TM5DJ4_LH,bo.txt,13,ཐོས་པ་རྒྱ་མཚོ་,en.txt,Töpa Gyatsoma Offering Prayer
TM5HC8_LH,https://github.com/MonlamAI/TM5HC8_LH,bo.txt,17,རྡོར་སེམས་རྒྱུན་ཁྱེར།,en.txt,Daily Practice of Vajrasattva
TM52D7_LH,https://github.com/MonlamAI/TM52D7_LH,bo.txt,28,གསོ་སྦྱོང་བླང་བ།,en.txt,Taking the Vows of Sojong
TM5PV5_LH,https://github.com/MonlamAI/TM5PV5_LH,TM5PV5_LH-bo.txt,111,རྗེ་བཙུན་བླ་མ་འཇམ་དབྱངས་ཆོས་ཀྱི་བློ་གྲོས་ཀྱི་གསུང་ཐོར་བུའི་སྐོར་སྤར་དུ་བསྒྲུབས་པའི་དཀར་ཆག་ཆོས་ཚུལ་མི་ཟད་འདོད་དགུའི་བང་མཛོད་,TM5PV5_LH-en.txt,Repository of Every Form of Dharma That Might Be Wished For A Catalogue to the Published Miscellaneous Writings of the Venerable Guru Jamyang Chökyi Lodrö
TM5X46_LH,https://github.com/MonlamAI/TM5X46_LH,TM5X46_LH-bo.txt,288,ཞི་གནས་དང་ལྷག་མཐོང་གི་རྣལ་འབྱོར་སྒྲུབ་པའི་ཚུལ་འཇམ་མགོན་བླ་མའི་ཞལ་ལུང་དྲང་སྲོང་ཡིད་ཀྱི་གདུང་སེལ་,TM5X46_LH-en.txt,"The Sage Who Dispels Mind’s Anguish Advice from the Guru, the Gentle Protector Mañjuśrī, on the Means of Accomplishing the Yogas of Śamatha and Vipaśyanā"
TM5MZ2_LH,https://github.com/MonlamAI/TM5MZ2_LH,bo.txt,92,གསང་སྒྲུབ་ཐུགས་རྗེ་ཆེན་པོ་སྡུག་བསྔལ་རང་གྲོལ་ཀྱི་རྒྱུན་ཁྱེར་ཐུགས་རྗེའི་ཡང་ཞུན་,en.txt,"The Refined Essence of Compassion A Daily Sādhana for the Natural Liberation of Suffering, the Secret Practice of the Great Compassionate One"
TM5EO0_LH,https://github.com/MonlamAI/TM5EO0_LH,bo.txt,7,རིག་བྱེད་མའི་བསང་མཆོད་བསྡུས་པ།,en.txt,Short Sang Offering to Kurukullā
TM5O9R_LH,https://github.com/MonlamAI/TM5O9R_LH,bo.txt,18,སྲས་འཕགས་མཆོག་རྡོ་རྗེ་ལ་གསོལ་འདེབས་,en.txt,Prayer to Sé Pakchok Dorje
TM5L1A_LH,https://github.com/MonlamAI/TM5L1A_LH,bo.txt,27,འཕོ་བ་མ་བསྒོམས་སངས་རྒྱས,en.txt,Transference: Enlightenment Without Meditation
TM5H1L_LH,https://github.com/MonlamAI/TM5H1L_LH,bo.txt,34,གསོལ་འདེབས་བྱིན་རླབས་ཆར་འབེབས་,en.txt,The Falling Rain of Blessings: A Prayer of Inspiration
TM5J1S_LH,https://github.com/MonlamAI/TM5J1S_LH,bo.txt,18,སྲས་འཕགས་མཆོག་རྡོ་རྗེ་ལ་གསོལ་འདེབས་,en.txt,Prayer to Sé Pakchok Dorje
TM5I0M_LH,https://github.com/MonlamAI/TM5I0M_LH,bo.txt,14,འཇམ་དཔལ་བསྟོད་པ་བྱིན་རླབས་གཏེར་ཆེན་,en.txt,The Great Treasure of Blessings In Praise of Mañjuśrī
TM5B5I_LH,https://github.com/MonlamAI/TM5B5I_LH,bo.txt,12,ཟབ་ལམ་མཁའ་འགྲོའི་ཐུགས་ཐིག་ལས་ཚོགས་བསྡུས་,en.txt,The Brief Tsok Feast Offering Prayer from 'The Profound Path of the Ḍākinīs' Heart Drop'
TM5R9G_LH,https://github.com/MonlamAI/TM5R9G_LH,bo.txt,13,ཀུན་མཁྱེན་ཆོས་ཀྱི་རྒྱལ་པོའི་གསུང་པོད་བཅུ་གསུམ་པ་ལྗགས་ལུང་གནང་སྐབས་ཀྱི་གསོལ་འདེབས།,en.txt,Prayer on the Occasion of the Reading Transmission for the Omniscient King of Dharma's Thirteen-Volume Collected Writings
TM5K9F_LH,https://github.com/MonlamAI/TM5K9F_LH,bo.txt,52,སྨན་བླའི་སྒོམ་བཟླས་ཤིན་ཏུ་བསྡུས་པ་ཕན་བདེའི་མྱུར་ལམ།,en.txt,Fast Track to Happiness and Peace A Very Brief Meditation and Recitation of the Medicine Buddha
TM5B7C_KV,https://github.com/MonlamAI/TM5B7C_KV,TM5B7C_KV-bo.txt,36,གྲུབ་ཆེན་བིཪྺ་པའི་མན་ངག་མཉམ་མེད་སྙིང་རྗེའི་རྣལ་འབྱོར་གྱི་བློ་སྦྱོང་,TM5B7C_KV-en.txt,Mahāsiddha Virūpa's Mind Training Instruction: The Yoga of Unparalleled Compassion
TM5O3N_LH,https://github.com/MonlamAI/TM5O3N_LH,bo.txt,84,རིགས་གསུམ་བླ་མའི་རྣལ་འབྱོར་སྐལ་བཟང་འདོད་འཇོ་,en.txt,A Guru Yoga of the Three Family Lords
TM5B74_KV,https://github.com/MonlamAI/TM5B74_KV,TM5B74_KV-bo.txt,56,བློ་སྦྱོང་གི་མན་ངག་ཐུན་བརྒྱད་མ།,TM5B74_KV-en.txt,Mind Training Instruction in Eight Sessions
TM5PE5_LH,https://github.com/MonlamAI/TM5PE5_LH,bo.txt,15,རྗེ་བཙུན་སྒྲོལ་མའི་གསོལ་འདེབས་བསྡུས་པ་,en.txt,A Concise Supplication to the Most Noble Tārā
TM5Z3V_LH,https://github.com/MonlamAI/TM5Z3V_LH,bo.txt,38,ཁྱབ་བདག་བླ་མ་རྗེས་སུ་དྲན་པའི་གདུང་དབྱངས་བྱིན་རླབས་བདུད་རྩིའི་ཆར་འབེབས་,en.txt,Nectar Shower of Blessings A Song of Yearning Devotion Recalling the Everpresent Gurus
TM5T3K_LH,https://github.com/MonlamAI/TM5T3K_LH,bo.txt,5,གསོལ་འདེབས་རྒྱ་གར་པཎ་ཆེན་མ་བཞུགས།,en.txt,Prayer to the Indian Mahāpaṇḍita Padmasambhava
TM5A2D_LH,https://github.com/MonlamAI/TM5A2D_LH,bo.txt,47,ཟངས་མདོག་དཔལ་རི་རྒྱུ་ལམ་འབྲས་བུ་གསུམ་གྱི་སྨོན་ལམ།,en.txt,Threefold Aspiration for Rebirth in Zangdok Palri
TM5X5J_LH,https://github.com/MonlamAI/TM5X5J_LH,bo.txt,33,ཞེན་པ་བཞི་བྲལ་གྱི་བརྒྱུད་འདེབས,en.txt,Prayer to the Lineage of Parting from the Four Attachments
TM5C2J_LH,https://github.com/MonlamAI/TM5C2J_LH,TM5C2J_LH-bo.txt,36,ཨོ་རྒྱན་བསྟན་འཛིན་ནོར་བུའི་ཞལ་ཆེམས་སྐོར།,TM5C2J_LH-en.txt,On the Final Words of Orgyen Tendzin Norbu
TM5O3C_LH,https://github.com/MonlamAI/TM5O3C_LH,bo.txt,21,མར་མེའི་སྨོན་ལམ།,en.txt,Light Offering Prayer
TM5N0T_LH,https://github.com/MonlamAI/TM5N0T_LH,bo.txt,14,གསོལ་འདེབས་འདོད་དོན་མྱུར་འགྲུབ་,en.txt,A Prayer to Swiftly Fulfil All Wishes
TM5A1U_LH,https://github.com/MonlamAI/TM5A1U_LH,bo.txt,5,རྒྱལ་དབང་ཀརྨ་པ་བཅུ་དྲུག་པ་ཆེན་པོའི་ཞབས་བརྟན།,en.txt,Prayer for the Long Life of the Great Sixteenth Gyalwang Karmapa
TM5B0O_LH,https://github.com/MonlamAI/TM5B0O_LH,bo.txt,30,རྒྱལ་དབང་ཀརྨ་པ་རིག་པའི་རྡོ་རྗེའི་ཞབ           བརྟན་གསོལ་འདེབས,en.txt,Prayer for the Long Life of the Sixteenth Karmapa
TM5E0B_KV,https://github.com/MonlamAI/TM5E0B_KV,TM5E0B_KV-bo.txt,17,གངས་ཅན་གྱི་སྒྲུབ་བརྒྱུད་ཤིང་རྟ་ཆེན་པོ་རྣམས་ཀྱི་རྒྱུད་སྡེ་དང་མན་ངག་ལས་འཕྲོས་པའི་ཟིན་བྲིས་ཅི་རིགས། འདུས་མ་བྱས་གསུམ་དང་མཁས་པར་བྱ་བའི་གནས་དྲུག་,TM5E0B_KV-en.txt,Miscellaneous Notes on the Classes of Tantra and Pith Instructions of the Great Chariots of the Practice Lineage in the Land of Snows The Three Unconditioned Phenomena and the Six Topics of Scholarship
TM6UFT_LH,https://github.com/MonlamAI/TM6UFT_LH,TM6UFT_LH-bo.txt,13,གནས་སྐོར་པ་རབ་འབྲིང་མཐའ་གསུམ་གྱི་རྣམ་དབྱེ།,TM6UFT_LH-en.txt,The Three Types of Pilgrim
TM6YRO_LH,https://github.com/MonlamAI/TM6YRO_LH,bo.txt,25,ཚོགས་མཆོད་བྱིན་རླབས་ཆར་འབེབས་ལས་མར་མེ་སྨོན་ལམ་བཞུགས།,en.txt,Lamp Aspiration Prayer (from the Tsok Offering 'A Rain of Blessings')
TM6KZN_LH,https://github.com/MonlamAI/TM6KZN_LH,bo.txt,21,མར་མེའི་སྨོན་ལམ།,en.txt,Light Offering Prayer
TM6VDG_LH,https://github.com/MonlamAI/TM6VDG_LH,bo.txt,14,རི་ཀེག་བྱ་བྲལ་ལ་ཞབས་བརྟན་གནང་བ།,en.txt,Prayer for the Long Life of Riké Chatral 1
TM6FTX_LH,https://github.com/MonlamAI/TM6FTX_LH,bo.txt,53,ཕུར་པ་མགུལ་ཁུག་མའི་ཆ་ཤས་ཐུགས་དམ་ཐུགས་ཀྱི་ཕུར་གཅིག་,en.txt,"The Single Mind Kīla Practice, Part of the 'Neck-Pouch Dagger’ (Purba Gulkhukma) Cycle"
TM6450_LH,https://github.com/MonlamAI/TM6450_LH,TM6450_LH-bo.txt,25,ཀུན་མཁྱེན་ཀློང་ཆེན་རབ་འབྱམས་ལ་བསྟོད་པ།,TM6450_LH-en.txt,The Greatness of the Omniscient Longchen Rabjam
TM66JX_LH,https://github.com/MonlamAI/TM66JX_LH,TM66JX_LH-bo.txt,21,ཞལ་གདམས་མདོར་བསྡུས་,TM66JX_LH-en.txt,Advice in Brief
TM61TE_LH,https://github.com/MonlamAI/TM61TE_LH,TM61TE_LH-bo.txt,52,ཤེས་རབ་སྙིང་པོའི་བསྡུས་དོན་,TM61TE_LH-en.txt,Concise Explanatory Outline of the Heart of Wisdom
TM6XNB_LH,https://github.com/MonlamAI/TM6XNB_LH,bo.txt,5,རྗེ་བཙུན་མི་ལ་རས་པ་ལ་བསྟོད་པ།,en.txt,Homage to Milarepa
TM6OZM_LH,https://github.com/MonlamAI/TM6OZM_LH,bo.txt,18,བདེ་བ་ཅན་དུ་སྐྱེ་བའི་སྨོན་ལམ་,en.txt,Aspiration for Rebirth in Sukhāvatī
TM663J_LH,https://github.com/MonlamAI/TM663J_LH,TM663J_LH-bo.txt,29,སྙིང་ཐིག་རྩ་རླུང་ཟིན་བྲིས་,TM663J_LH-en.txt,Notes on the Heart Essence Practices of the Channels and Wind Energies
TM640I_LH,https://github.com/MonlamAI/TM640I_LH,bo.txt,38,ཁྱབ་བདག་བླ་མ་རྗེས་སུ་དྲན་པའི་གདུང་དབྱངས་བྱིན་རླབས་བདུད་རྩིའི་ཆར་འབེབས་,en.txt,Nectar Shower of Blessings A Song of Yearning Devotion Recalling the Everpresent Gurus
TM6HZV_LH,https://github.com/MonlamAI/TM6HZV_LH,bo.txt,6,གཞི་བདག་སྤྱིའི་གསོལ་མཆོད།,en.txt,General Offering to Local Deities
TM6171_KV,https://github.com/MonlamAI/TM6171_KV,TM6171_KV-bo.txt,3,བི་རཱུ་པ་ལ་གསོལ་འདེབས།,TM6171_KV-en.txt,A Prayer to Virūpa
TM6940_KV,https://github.com/MonlamAI/TM6940_KV,TM6940_KV-bo.txt,11,འཕགས་པ་འཇམ་དཔལ་གྱི་རྟོགས་པ་བརྗོད་པ།,TM6940_KV-en.txt,Magnificent Accounts of Ārya Mañjuśrī
TM6GSC_LH,https://github.com/MonlamAI/TM6GSC_LH,bo.txt,7,འཕགས་མ་སྒྲོལ་མ་ལ་གསོལ་འདེབས་,en.txt,Prayer to Ārya Tārā
TM6UXY_LH,https://github.com/MonlamAI/TM6UXY_LH,bo.txt,93,ཐུབ་བསྟན་རིས་མེད་རྒྱས་པའི་སྨོན་ལམ་དྲང་སྲོང་བདེན་པའི་དབྱངས་,en.txt,The Sage's Harmonious Song of Truth A Prayer for the Flourishing of the Non-Sectarian Teachings of the Buddha
TM6GR7_LH,https://github.com/MonlamAI/TM6GR7_LH,bo.txt,21,བཀྲ་ཤིས་བདེ་ལེགས་སུ་བྱེད་པའི་ཚིགས་སུ་བཅད་པ་འཇིག་རྟེན་ཀུན་ཏུ་དགེ་བའི་རྒྱན་ཞེས་བྱ་བ།,en.txt,Virtuous Adornment for All the World Verses to Bring Auspiciousness and Wellbeing
TM6F48_LH,https://github.com/MonlamAI/TM6F48_LH,bo.txt,21,སྨོན་ལམ།,en.txt,Aspiration Prayer 1
TM6WY7_LH,https://github.com/MonlamAI/TM6WY7_LH,bo.txt,58,ཉེ་བརྒྱུད་ཚེ་རྟ་ཟུང་འབྲེལ་གྱི་རྒྱུན་ཁྱེར་ཤིན་ཏུ་བསྡུས་པ་འཆི་མེད་གྲུབ་པའི་ཞལ་ལུང་,en.txt,An Extremely Concise Daily Practice Uniting the Short Lineages of Amitāyus and Hayagrīva
TM6S40_LH,https://github.com/MonlamAI/TM6S40_LH,bo.txt,36,སྤྱན་རས་གཟིགས་ཡི་གེ་དྲུག་པའི་བསྒོམ་བཟླས།,en.txt,Visualization and Recitation of the Six-Syllable Mantra of Avalokiteśvara
TM66FC_LH,https://github.com/MonlamAI/TM66FC_LH,bo.txt,49,རྗེ་གྲུབ་ཐོབ་ཆེན་པོ་དགེ་སློང་པདྨ་དཀར་པོ་སྐྱེ་བ་བཞེས་པའི་ཚེ་འཕགས་པ་སྤྱན་རས་གཟིགས་ལ་གསོལ་བ་བཏབ་པའི་རྡོ་རྗེའི་གསུང་,en.txt,Vajra Speech of the Prayer to Noble Avalokiteśvara from the Great Siddha Thangtong Gyalpo's Life as Bhikṣu Padma Karpo
TM6QOL_LH,https://github.com/MonlamAI/TM6QOL_LH,bo.txt,90,སྔ་འགྱུར་བསྟན་པའི་བདག་པོ་ཀུན་མཁྱེན་ཡབ་སྲས་ཀྱི་བསྟན་པ་རྒྱས་པའི་སྨོན་ཚིག་ནོར་བུའི་ཕྲེང་བ།,en.txt,"The Jewelled Garland An Aspiration for the Spread of the Teachings of the Omniscient Father and Son, Masters of the Teachings of the Ancient Translations"
TM6YNL_LH,https://github.com/MonlamAI/TM6YNL_LH,bo.txt,10,རྗེ་བཙུན་སྒྲོལ་མའི་གསོལ་འདེབས་དཔག་བསམ་སྙེ་མ་,en.txt,"A Supplication to Noble Tārā, The Wish-Fulfilling Cornucopia"
TM6KQT_LH,https://github.com/MonlamAI/TM6KQT_LH,bo.txt,77,སྲོང་བཙན་སྒམ་པོའི་བླ་སྒྲུབ་ཡེ་ཤེས་རང་ཤར་,en.txt,Self-Arising Wisdom Songtsen Gampo Guru Sādhana
TM6JSB_LH,https://github.com/MonlamAI/TM6JSB_LH,bo.txt,138,དཔལ་ལྡན་འབྲུག་པ་ངག་དབང་རྣམ་རྒྱལ་ལ་བརྟེན་པའི་བླ་མའི་རྣལ་འབྱོར་འཆི་མེད་ལྕགས་སྡོང་མ་ཞེས་བྱ,en.txt,The Iron Tree of Immortality A Guru Yoga Focusing on the Glorious Drukpa Ngawang Namgyal
TM6VMV_LH,https://github.com/MonlamAI/TM6VMV_LH,TM6VMV_LH-bo.txt,70,Chapter Three: The Prayer Requested by Khandro Yeshé Tsogyal,TM6VMV_LH-en.txt,Chapter Three: The Prayer Requested by Khandro Yeshé Tsogyal
TM6DSX_LH,https://github.com/MonlamAI/TM6DSX_LH,bo.txt,125,བླ་མ་ཡིད་བཞིན་ནོར་བུའི་རྗེས་དྲན་གསོལ་འདེབས་ཉུང་ངུ་དད་པའི་གདུང་དབྱངས་,en.txt,"A Lament of Faith A Short Remembrance of, and Prayer to, My Guru, the Wish-Fulfilling Jewel"
TM62N6_LH,https://github.com/MonlamAI/TM62N6_LH,bo.txt,18,གསང་སྒྲུབ་ཐུགས་རྗེ་ཆེན་པོ་སྡུག་བསྔལ་རང་གྲོལ་གྱི་བརྒྱུད་འདེབས་བྱིན་རླབས་དཔལ་སྟེར་,en.txt,"Source of Magnificent Blessing A Prayer to the Lineage of the Secret Practice of the Great Compassionate One, Natural Liberation of Suffering"
TM6RME_LH,https://github.com/MonlamAI/TM6RME_LH,bo.txt,86,ཞབས་བརྟན་དུ་གསོལ་བ་འཆི་མེད་བདུད་རྩིའི་རྒྱུན་བཟང་,en.txt,The Excellent Stream of Nectar of Immortality A Prayer for Long Life of the Supreme Tulku Sogyal Rinpoche
TM69EN_LH,https://github.com/MonlamAI/TM69EN_LH,TM69EN_LH-bo.txt,11,བླ་མ་ཤེས་རབ་ཕུན་ཚོགས་ལ་གདམས་པ་ཉུང་བསྡུས།,TM69EN_LH-bo.txt,བླ་མ་ཤེས་རབ་ཕུན་ཚོགས་ལ་གདམས་པ་ཉུང་བསྡུས།
TM6FHN_LH,https://github.com/MonlamAI/TM6FHN_LH,bo.txt,47,གཞི་ལམ་འབྲས་བུའི་སྨོན་ལམ་,en.txt,"The Prayer of the Ground, Path & Fruition"
TM6CXO_LH,https://github.com/MonlamAI/TM6CXO_LH,bo.txt,5,དད་ལྡན་གྱི་སློབ་མས་བསྐུལ་བའི་ངོར་སྨྲས་པའི་གསོལ་འདེབས།,en.txt,Prayer for a Devoted Disciple
TM6VMD_LH,https://github.com/MonlamAI/TM6VMD_LH,bo.txt,21,དྲག་པོ་རྟ་ཁྱུང་གསོལ་འདེབས་བདུད་བཞིའི་གཡུལ་རྒྱལ།,en.txt,"Victorious in the Battle with the Four Demons A Prayer to the Lineage of the Wrathful Guru, Hayagrīva and Garuḍa"
TM61KP_LH,https://github.com/MonlamAI/TM61KP_LH,bo.txt,36,སྨོན་ལམ་དོན་ཀུན་འགྲུབ་པ་,en.txt,Aspiration to Accomplish Every Aim
TM67PF_LH,https://github.com/MonlamAI/TM67PF_LH,TM67PF_LH-bo.txt,13,རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་སྙིང་པོའི་ཚིག་ལེའུར་བྱས་པ།,TM67PF_LH-en.txt,Verses on the Heart of Dependent Origination
TM6EPV_LH,https://github.com/MonlamAI/TM6EPV_LH,bo.txt,30,གསོལ་འདེབས་རྡོ་རྗེ་འཆང་ཐུང་མ།,en.txt,Invoking the Blessings of the Kagyü Lineage—‘Dorjechang Thungma’
TM6TDZ_LH,https://github.com/MonlamAI/TM6TDZ_LH,bo.txt,67,བླ་མ་དྲག་པོ་རྟ་ཁྱུང་འབར་བའི་རྒྱུན་ཁྱེར་སྙིང་པོར་དྲིལ་བ་,en.txt,Concise Daily Practice of the Wrathful Guru Takhyung Barwa
TM6FPZ_LH,https://github.com/MonlamAI/TM6FPZ_LH,bo.txt,85,ཀླུ་མོ་རབ་ཀྱི་བརྒྱུད་འདེབས།,en.txt,Prayer to the Lineage of Lumorab
TM67JX_LH,https://github.com/MonlamAI/TM67JX_LH,bo.txt,36,རིགས་བྱེད་དབང་མོའི་ཚོགས་མཆོད་མདོར་བསྡུས།,en.txt,Short Tsok Offering to the Powerful Lady Kurukullā
TM67IL_LH,https://github.com/MonlamAI/TM67IL_LH,TM67IL_LH-bo.txt,17,འཕགས་པ་ཆོས་བཞི་བསྟན་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།,TM67IL_LH-en.txt,The Noble Sūtra entitled Teaching the Four Factors
TM6LRI_LH,https://github.com/MonlamAI/TM6LRI_LH,TM6LRI_LH-bo.txt,12,རྗེ་མི་ལ་རས་པ་ཆེན་པོར་བསྟོད་པ་རྒྱུད་དོན་རྣམ་ངེས་ཞེས་བྱ་བ་,TM6LRI_LH-en.txt,The Definitive Ascertainment of Tantra In Praise of the Great Master Milarepa
TM6JDI_LH,https://github.com/MonlamAI/TM6JDI_LH,TM6JDI_LH-bo.txt,12,ཐེག་ཆེན་ལམ་གྱི་རྩ་བ་དམ་པ་གསུམ།,TM6JDI_LH-en.txt,The Three Noble Principles
TM6IDY_LH,https://github.com/MonlamAI/TM6IDY_LH,TM6IDY_LH-bo.txt,30,བར་དོའི་གདམས་པ་ཚངས་སྤྲུགས་སུ་གདབ་པ་གནད་ཀྱི་མན་ངག་བཞུགས།།,TM6IDY_LH-en.txt,Crucial Advice A Complete Set of Instructions for the Bardos by Longchen Rabjam
TM6SB0_LH,https://github.com/MonlamAI/TM6SB0_LH,TM6SB0_LH-bo.txt,167,བླ་རྣམ་ལ་ཉེ་བར་མཁོ་བའི་ཡི་གེ་པདྨ་འོད་དུ་བགྲོད་པའི་ཐེམ་སྐས་,TM6SB0_LH-en.txt,The Staircase That Leads to Lotus Light Essential Instructions on Guru Yoga
TM60L1_LH,https://github.com/MonlamAI/TM60L1_LH,bo.txt,26,སྒྲོལ་མའི་ཀླུང་རྟ།,en.txt,Windhorse Practice of Tārā
TM6MX1_LH,https://github.com/MonlamAI/TM6MX1_LH,bo.txt,39,ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལས༔ རིག་འཛིན་གྱི་གབ་བྱང་གནད་ཀྱི་མིག་ཚག་བཞུགས༔,en.txt,The Vidyādhara's Manual of Concealed Instructions (Gabjang)
TM6RVS_LH,https://github.com/MonlamAI/TM6RVS_LH,bo.txt,29,སྤྱན་རས་གཟིགས་ལ་གསོལ་འདེབས།,en.txt,Prayer to Avalokiteśvara
TM60XH_LH,https://github.com/MonlamAI/TM60XH_LH,bo.txt,38,ཡུལ་དམ་པ་རྣམས་ལ་གསོལ་བ་འདེབས་པ་དད་པའི་ས་བོན་ཞེས་བྱ་བ་,en.txt,The Seed of Faith A Prayer to the Sublime Ones
TM6EFY_LH,https://github.com/MonlamAI/TM6EFY_LH,bo.txt,62,རིས་མེད་པའི་བསྟན་འཛིན་གྱི་སྐྱེས་བུ་མཆོག་རྣམས་འཚོ་གཞེས་སུ་གསོལ་བའི་སྨོན་ཚིག་མི་ཤིགས་རྡོ་རྗེའི་ཕྲེང་བ།,en.txt,The Indestructible Vajra Garland An Aspiration Prayer for the Lives of the Supreme Holders of the Non-Sectarian Teachings
TM68EH_LH,https://github.com/MonlamAI/TM68EH_LH,bo.txt,17,རྡོ་རྗེ་འཆང་འཇམ་དབྱངས་བློ་གཏེར་དབང་པོའི་མཆོག་སྤྲུལ་མྱུར་འབྱོན་གསོལ་འདེབས་ངོ་མཚར་ཟླ་སྣང་,en.txt,Wondrous Light of the Moon A Prayer for the Swift Appearance of the Supreme Tulku of Vajradhara Jamyang Loter Wangpo
TM6IZV_LH,https://github.com/MonlamAI/TM6IZV_LH,bo.txt,13,ལེགས་པ་རིན་པོ་ཆེའི་གསོལ་འདེབས།,en.txt,Prayer to Lekpa Rinpoche
TM65KD_LH,https://github.com/MonlamAI/TM65KD_LH,bo.txt,11,སྨོན་ལམ་བཞུགས,en.txt,An Aspiration Prayer
TM6WYD_LH,https://github.com/MonlamAI/TM6WYD_LH,bo.txt,51,རྗེ་མི་ལའི་བླ་མའི་རྣལ་འབྱོར་ཟླ་བའི་ཐིག་ལེ་ཞེས་བྱ་བ།,en.txt,A Drop of Moonlight A Guru Yoga for Lord Mila
TM6KVA_LH,https://github.com/MonlamAI/TM6KVA_LH,TM6KVA_LH-bo.txt,44,གང་ཟག་གི་བདག་མེད་སྐོར།,TM6KVA_LH-en.txt,Individual Selflessness
TM684R_LH,https://github.com/MonlamAI/TM684R_LH,TM684R_LH-bo.txt,49,ཐོན་མིའི་ལེགས་བཤད་སུམ་ཅུ་པའི་སྙིང་པོ་,TM684R_LH-en.txt,The Essence of Thönmi’s Masterpiece 'The Thirty Verses'
TM654B_KV,https://github.com/MonlamAI/TM654B_KV,TM654B_KV-bo.txt,3,ཐུབ་དབང་གནས་བརྟན་བཅས་ལ་སྨོན་ཚིག་ཤློ་ཀ་གཅིག,TM654B_KV-en.txt,A Verse of Aspiration to the Lord of Sages Together with the Sixteen Arhats
TM6Z44_LH,https://github.com/MonlamAI/TM6Z44_LH,bo.txt,53,གངས་ཅན་ལྗོངས་འདིར་བཀའ་དྲིན་ཆེ་བའི་བླ་མ་རྣམས་རྗེས་སུ་དྲན་པའི་གསོལ་འདེབས་བྱིན་བརླབ་གཏེར་མཛོད་ཅེས་བྱ་བ་བཞུགས,en.txt,The Treasury of Blessings A Prayer to Recall the Sublime Masters who Showed Great Kindness to the Land of Snows
TM6KWA_LH,https://github.com/MonlamAI/TM6KWA_LH,TM6KWA_LH-bo.txt,56,ཆོས་མངོན་པ་མཛོད་ཀྱི་བསྡུས་དོན་,TM6KWA_LH-en.txt,Synopsis of the Treasury of Abhidharma
TM64MW_LH,https://github.com/MonlamAI/TM64MW_LH,bo.txt,29,བདེ་ཆེན་ཞིང་སྒྲུབ་ཀྱི་གསོལ་འདེབས,en.txt,Prayer for the Land of Great Bliss Practice
TM6YMW_LH,https://github.com/MonlamAI/TM6YMW_LH,bo.txt,5,ཉང་གཏེར་རྟ་ནག་ལྕགས་རལ་གྱི་སྐོང་བ།,en.txt,Fulfilment Offering for Nyangrel Nyima Özer's Treasure Practice of Black Hayagrīva with an Iron Sword
TM6JAT_LH,https://github.com/MonlamAI/TM6JAT_LH,TM6JAT_LH-bo.txt,13,ཕྱག་ཆེན་སྦྱོར་དངོས་རྗེས་གསུམ,TM6JAT_LH-en.txt,"Mahāmudrā Preliminaries, Main Part & Conclusion"
TM68MB_LH,https://github.com/MonlamAI/TM68MB_LH,bo.txt,97,ཀློང་ཆེན་ཉིང་གི་ཐིག་ལེ་ལསཿ ཡུམ་ཀའི་བྱིན་རླབས་དབང་གི་ཆོ་ག་,en.txt,"A Ritual of Blessing and Empowerment for the Female Practice, from the Heart-Essence of the Vast Expanse"
TM6NUP_LH,https://github.com/MonlamAI/TM6NUP_LH,bo.txt,37,སྒྲུབ་བརྒྱུད་ཤིང་རྟ་བརྒྱད་ཀྱི་བསྟན་རྒྱས་སྨོན་ལམ་,en.txt,Aspiration for the Spread of the Teachings of the Eight Chariots of the Practice Lineage
